"","datetime","smooth_st_flow","total_flow","storm_id","q_cms","conc","rescaled_conc","time_step","norm_tot_q","norm_c","norm_ts","filter_para","sf_thresh","run_id"
"133",2020-05-01 22:30:00,0.0376899330970861,0.0547,"storm_6",0.0547,16.376,0.231026400449369,72,0.116034339518139,0.901437830589287,0.537878787878788,"0.99","0.01","FC = 0.99, SFT = 0.01"
"134",2020-05-01 23:00:00,0.0362708845457155,0.0536,"storm_6",0.0536,16.308,0.229728070265026,73,0.112988091941291,0.896371898979364,0.545454545454545,"0.99","0.01","FC = 0.99, SFT = 0.01"
"135",2020-05-01 23:30:00,0.0350063146425661,0.0523,"storm_6",0.0523,16.335,0.230243583720574,74,0.109387981168651,0.89838337182448,0.553030303030303,"0.99","0.01","FC = 0.99, SFT = 0.01"
"136",2020-05-02 00:00:00,0.0338430586401842,0.0514,"storm_6",0.0514,16.244,0.228506112444467,75,0.106895596787593,0.891603963346495,0.560606060606061,"0.99","0.01","FC = 0.99, SFT = 0.01"
"137",2020-05-02 00:30:00,0.0327300388373955,0.0503,"storm_6",0.0503,16.314,0.229842628810703,76,0.103849349210745,0.896818892944945,0.568181818181818,"0.99","0.01","FC = 0.99, SFT = 0.01"
"138",2020-05-02 01:00:00,0.0316443432592994,0.0492,"storm_6",0.0492,16.382,0.231140958995047,77,0.100803101633896,0.901884824554869,0.575757575757576,"0.99","0.01","FC = 0.99, SFT = 0.01"
"139",2020-05-02 01:30:00,0.0305664055349925,0.0482,"storm_6",0.0482,16.286,0.229308022264209,78,0.0980337856549432,0.894732921105565,0.583333333333333,"0.99","0.01","FC = 0.99, SFT = 0.01"
"140",2020-05-02 02:00:00,0.0294918238155294,0.0472,"storm_6",0.0472,16.275,0.2290979982638,79,0.09526446967599,0.893913432168665,0.590909090909091,"0.99","0.01","FC = 0.99, SFT = 0.01"
"141",2020-05-02 02:30:00,0.0284530737073987,0.0459,"storm_6",0.0459,16.327,0.230090838993004,80,0.0916643589033509,0.897787379870372,0.598484848484849,"0.99","0.01","FC = 0.99, SFT = 0.01"
"142",2020-05-02 03:00:00,0.0274970582099618,0.0451,"storm_6",0.0451,16.298,0.229537139355563,81,0.0894489061201883,0.895626909036728,0.606060606060606,"0.99","0.01","FC = 0.99, SFT = 0.01"
"143",2020-05-02 03:30:00,0.0266694666221941,0.044,"storm_6",0.044,16.203,0.227723295715672,82,0.0864026585433398,0.888549504581688,0.613636363636364,"0.99","0.01","FC = 0.99, SFT = 0.01"
"144",2020-05-02 04:00:00,0.0259904097255397,0.0433,"storm_6",0.0433,16.316,0.229880814992596,83,0.0844641373580726,0.896967890933472,0.621212121212121,"0.99","0.01","FC = 0.99, SFT = 0.01"
"145",2020-05-02 04:30:00,0.0254070188575318,0.0425,"storm_6",0.0425,16.328,0.23010993208395,84,0.08224868457491,0.897861878864635,0.628787878787879,"0.99","0.01","FC = 0.99, SFT = 0.01"
"146",2020-05-02 05:00:00,0.0248174753727663,0.042,"storm_6",0.042,16.301,0.229594418628402,85,0.0808640265854334,0.895850406019518,0.636363636363636,"0.99","0.01","FC = 0.99, SFT = 0.01"
"147",2020-05-02 05:30:00,0.0241575954788406,0.0411,"storm_6",0.0411,16.254,0.228697043353929,86,0.0783716422043755,0.892348953289131,0.643939393939394,"0.99","0.01","FC = 0.99, SFT = 0.01"
"148",2020-05-02 06:00:00,0.0234639689089973,0.0399,"storm_6",0.0399,16.228,0.228200622989328,87,0.0750484630296317,0.890411979438278,0.651515151515151,"0.99","0.01","FC = 0.99, SFT = 0.01"
"149",2020-05-02 06:30:00,0.0228008112734125,0.0389,"storm_6",0.0389,16.275,0.2290979982638,88,0.0722791470506785,0.893913432168665,0.659090909090909,"0.99","0.01","FC = 0.99, SFT = 0.01"
"150",2020-05-02 07:00:00,0.0221804519410535,0.0382,"storm_6",0.0382,16.219,0.228028785170811,89,0.0703406258654112,0.889741488489905,0.666666666666667,"0.99","0.01","FC = 0.99, SFT = 0.01"
"151",2020-05-02 07:30:00,0.0215799769507619,0.0374,"storm_6",0.0374,16.106,0.225871265893888,90,0.0681251730822487,0.881323102138121,0.674242424242424,"0.99","0.01","FC = 0.99, SFT = 0.01"
"152",2020-05-02 08:00:00,0.0209850442114195,0.0366,"storm_6",0.0366,16.057,0.224935704437522,91,0.0659097202990861,0.877672651419206,0.681818181818182,"0.99","0.01","FC = 0.99, SFT = 0.01"
"153",2020-05-02 08:30:00,0.0204021987244761,0.0358,"storm_6",0.0358,15.996,0.223771025889802,92,0.0636942675159236,0.873128212769128,0.689393939393939,"0.99","0.01","FC = 0.99, SFT = 0.01"
"154",2020-05-02 09:00:00,0.0198400361158008,0.0349,"storm_6",0.0349,15.917,0.22226267170505,93,0.0612018831348657,0.867242792222305,0.696969696969697,"0.99","0.01","FC = 0.99, SFT = 0.01"
"155",2020-05-02 09:30:00,0.0192784688555327,0.0344,"storm_6",0.0344,15.884,0.221632599703825,94,0.0598172251453891,0.864784325411607,0.704545454545455,"0.99","0.01","FC = 0.99, SFT = 0.01"
"156",2020-05-02 10:00:00,0.0186921357197602,0.0335,"storm_6",0.0335,15.808,0.220181524791911,95,0.0573248407643312,0.859122401847575,0.712121212121212,"0.99","0.01","FC = 0.99, SFT = 0.01"
"157",2020-05-02 10:30:00,0.0180855202063691,0.0328,"storm_6",0.0328,15.789,0.219818756063933,96,0.055386319579064,0.857706920956567,0.71969696969697,"0.99","0.01","FC = 0.99, SFT = 0.01"
"158",2020-05-02 11:00:00,0.0174745029702803,0.0318,"storm_6",0.0318,15.807,0.220162431700965,97,0.0526170036001108,0.859047902853311,0.727272727272727,"0.99","0.01","FC = 0.99, SFT = 0.01"
"159",2020-05-02 11:30:00,0.0168612436438371,0.0312,"storm_6",0.0312,15.648,0.217126630240515,98,0.0509554140127388,0.847202562765403,0.734848484848485,"0.99","0.01","FC = 0.99, SFT = 0.01"
"160",2020-05-02 12:00:00,0.0162489607089895,0.0304,"storm_6",0.0304,15.605,0.216305627329827,99,0.0487399612295763,0.843999106012069,0.742424242424242,"0.99","0.01","FC = 0.99, SFT = 0.01"
"161",2020-05-02 12:30:00,0.0156646213481089,0.0294,"storm_6",0.0294,15.578,0.215790113874279,100,0.0459706452506231,0.841987633166952,0.75,"0.99","0.01","FC = 0.99, SFT = 0.01"
"162",2020-05-02 13:00:00,0.0151194059192116,0.029,"storm_6",0.029,15.607,0.216343813511719,101,0.0448629188590418,0.844148104000596,0.757575757575758,"0.99","0.01","FC = 0.99, SFT = 0.01"
"163",2020-05-02 13:30:00,0.0146260780168793,0.0281,"storm_6",0.0281,15.487,0.214052642598172,102,0.0423705344779839,0.835208224688967,0.765151515151515,"0.99","0.01","FC = 0.99, SFT = 0.01"
"164",2020-05-02 14:00:00,0.0142112120573293,0.0276,"storm_6",0.0276,15.352,0.211475075320431,103,0.0409858764885073,0.825150860463384,0.772727272727273,"0.99","0.01","FC = 0.99, SFT = 0.01"
"165",2020-05-02 14:30:00,0.0138720697026901,0.0271,"storm_6",0.0271,15.444,0.213231639687484,104,0.0396012184990307,0.832004767935633,0.78030303030303,"0.99","0.01","FC = 0.99, SFT = 0.01"
"166",2020-05-02 15:00:00,0.0135795722416432,0.0268,"storm_6",0.0268,15.412,0.212620660777205,105,0.0387704237053448,0.829620800119198,0.787878787878788,"0.99","0.01","FC = 0.99, SFT = 0.01"
"167",2020-05-02 15:30:00,0.0133033251706697,0.0264,"storm_6",0.0264,15.394,0.212276985140173,106,0.0376626973137635,0.828279818222454,0.795454545454545,"0.99","0.01","FC = 0.99, SFT = 0.01"
"168",2020-05-02 16:00:00,0.0130474443495551,0.026,"storm_6",0.026,15.368,0.211780564775571,107,0.0365549709221822,0.826342844371601,0.803030303030303,"0.99","0.01","FC = 0.99, SFT = 0.01"
"169",2020-05-02 16:30:00,0.0128422995140446,0.0255,"storm_6",0.0255,15.354,0.211513261502323,108,0.0351703129327056,0.825299858451911,0.810606060606061,"0.99","0.01","FC = 0.99, SFT = 0.01"
"170",2020-05-02 17:00:00,0.0126936798625786,0.0253,"storm_6",0.0253,15.262,0.20975669713527,109,0.034616449736915,0.818445950979662,0.818181818181818,"0.99","0.01","FC = 0.99, SFT = 0.01"
"171",2020-05-02 17:30:00,0.0125682220700286,0.0252,"storm_6",0.0252,15.215,0.208859321860798,110,0.0343395181390197,0.814944498249274,0.825757575757576,"0.99","0.01","FC = 0.99, SFT = 0.01"
"172",2020-05-02 18:00:00,0.0124466429755297,0.0249,"storm_6",0.0249,15.164,0.20788557422254,111,0.0335087233453337,0.811145049541831,0.833333333333333,"0.99","0.01","FC = 0.99, SFT = 0.01"
"173",2020-05-02 18:30:00,0.0123392836704062,0.0246,"storm_6",0.0246,15.11,0.206854547311444,112,0.0326779285516477,0.807122103851598,0.840909090909091,"0.99","0.01","FC = 0.99, SFT = 0.01"
"174",2020-05-02 19:00:00,0.0122488113868474,0.0244,"storm_6",0.0244,15.064,0.205976265127917,113,0.0321240653558571,0.803695150115473,0.848484848484849,"0.99","0.01","FC = 0.99, SFT = 0.01"
"175",2020-05-02 19:30:00,0.0121611918818348,0.0243,"storm_6",0.0243,15.003,0.204811586580197,114,0.0318471337579618,0.799150711465395,0.856060606060606,"0.99","0.01","FC = 0.99, SFT = 0.01"
"176",2020-05-02 20:00:00,0.0120753712383877,0.024,"storm_6",0.024,15.035,0.205422565490476,115,0.0310163389642758,0.80153467928183,0.863636363636364,"0.99","0.01","FC = 0.99, SFT = 0.01"
"177",2020-05-02 20:30:00,0.0120035811411194,0.0238,"storm_6",0.0238,14.889,0.202634974212327,116,0.0304624757684852,0.790657826119347,0.871212121212121,"0.99","0.01","FC = 0.99, SFT = 0.01"
"178",2020-05-02 21:00:00,0.0119329515280955,0.0236,"storm_6",0.0236,14.81,0.201126620027575,117,0.0299086125726945,0.784772405572525,0.878787878787879,"0.99","0.01","FC = 0.99, SFT = 0.01"
"179",2020-05-02 21:30:00,0.011823904605864,0.0236,"storm_6",0.0236,14.817,0.201260271664199,118,0.0299086125726945,0.78529389853237,0.886363636363636,"0.99","0.01","FC = 0.99, SFT = 0.01"
"180",2020-05-02 22:00:00,0.011664095278382,0.0232,"storm_6",0.0232,14.777,0.200496548026349,119,0.0288008861811133,0.782313938761827,0.893939393939394,"0.99","0.01","FC = 0.99, SFT = 0.01"
"181",2020-05-02 22:30:00,0.0114931189032094,0.0228,"storm_6",0.0228,14.773,0.200420175662564,120,0.027693159789532,0.782015942784772,0.901515151515151,"0.99","0.01","FC = 0.99, SFT = 0.01"
"182",2020-05-02 23:00:00,0.0113616506699866,0.0225,"storm_6",0.0225,14.813,0.201183899300414,121,0.026862364995846,0.784995902555315,0.909090909090909,"0.99","0.01","FC = 0.99, SFT = 0.01"
"183",2020-05-02 23:30:00,0.0113114476716157,0.0223,"storm_6",0.0223,14.738,0.199751917479446,122,0.0263085018000554,0.779408477985547,0.916666666666667,"0.99","0.01","FC = 0.99, SFT = 0.01"
"184",2020-05-03 00:00:00,0.0113789627707768,0.0222,"storm_6",0.0222,14.633,0.197747142930092,123,0.0260315702021601,0.771586083587871,0.924242424242424,"0.99","0.01","FC = 0.99, SFT = 0.01"
"185",2020-05-03 00:30:00,0.0115857921996257,0.0223,"storm_6",0.0223,14.59,0.196926140019405,124,0.0263085018000554,0.768382626834538,0.931818181818182,"0.99","0.01","FC = 0.99, SFT = 0.01"
"186",2020-05-03 01:00:00,0.0118739511028735,0.0224,"storm_6",0.0224,14.555,0.196257881836287,125,0.0265854333979507,0.765775162035312,0.939393939393939,"0.99","0.01","FC = 0.99, SFT = 0.01"
"187",2020-05-03 01:30:00,0.0120766825434954,0.0233,"storm_6",0.0233,14.232,0.190090813460655,126,0.0290778177790086,0.741711986888177,0.946969696969697,"0.99","0.01","FC = 0.99, SFT = 0.01"
"188",2020-05-03 02:00:00,0.0120632129911408,0.023,"storm_6",0.023,14.065,0.186902267272634,127,0.0282470229853226,0.729270654846159,0.954545454545455,"0.99","0.01","FC = 0.99, SFT = 0.01"
"189",2020-05-03 02:30:00,0.011850541085629,0.0225,"storm_6",0.0225,13.739,0.180677919624164,128,0.026862364995846,0.704983982716233,0.962121212121212,"0.99","0.01","FC = 0.99, SFT = 0.01"
"190",2020-05-03 03:00:00,0.0115232964717124,0.0219,"storm_6",0.0219,13.794,0.181728039626206,129,0.0252007754084741,0.70908142740073,0.96969696969697,"0.99","0.01","FC = 0.99, SFT = 0.01"
"191",2020-05-03 03:30:00,0.011163749082497,0.0213,"storm_6",0.0213,13.729,0.180486988714702,130,0.0235391858211022,0.704238992773597,0.977272727272727,"0.99","0.01","FC = 0.99, SFT = 0.01"
"192",2020-05-03 04:00:00,0.010820594807442,0.0209,"storm_6",0.0209,13.837,0.182549042536894,131,0.0224314594295209,0.712284884154064,0.984848484848485,"0.99","0.01","FC = 0.99, SFT = 0.01"
"193",2020-05-03 04:30:00,0.0105139355986669,0.0204,"storm_6",0.0204,13.899,0.18373281417556,132,0.0210468014400443,0.716903821798406,0.992424242424242,"0.99","0.01","FC = 0.99, SFT = 0.01"
"194",2020-05-03 05:00:00,0.0102364353756239,0.0201,"storm_6",0.0201,13.879,0.183350952356636,133,0.0202160066463583,0.715413841913134,1,"0.99","0.01","FC = 0.99, SFT = 0.01"
"195",2020-05-29 20:00:00,0.011272102653676,6e-04,"storm_7",6e-04,5.963,0.0322100444262881,1,0,0,0,"0.99","0.01","FC = 0.99, SFT = 0.01"
"196",2020-05-29 20:30:00,0.0272821156847779,0.0032,"storm_7",0.0032,6.033,0.0335465607925241,2,0.0319410319410319,0.0123217743355044,0.1,"0.99","0.01","FC = 0.99, SFT = 0.01"
"197",2020-05-29 21:00:00,0.0434515569878251,0.0594,"storm_7",0.0594,6.429,0.0411074248072308,3,0.722358722358722,0.0820278120049287,0.2,"0.99","0.01","FC = 0.99, SFT = 0.01"
"198",2020-05-29 21:30:00,0.0499141751773175,0.082,"storm_7",0.082,6.487,0.042214824082112,4,1,0.0922372821686323,0.3,"0.99","0.01","FC = 0.99, SFT = 0.01"
"199",2020-05-29 22:00:00,0.0457127797152465,0.0561,"storm_7",0.0561,7.352,0.0587303477506,5,0.681818181818182,0.244499207885936,0.4,"0.99","0.01","FC = 0.99, SFT = 0.01"
"200",2020-05-29 22:30:00,0.0366334040714662,0.0346,"storm_7",0.0346,8.394,0.0786253485165705,6,0.417690417690418,0.4279176201373,0.5,"0.99","0.01","FC = 0.99, SFT = 0.01"
"201",2020-05-29 23:00:00,0.0276995922626808,0.0232,"storm_7",0.0232,9.811,0.105680258387377,7,0.277641277641278,0.677345537757437,0.6,"0.99","0.01","FC = 0.99, SFT = 0.01"
"202",2020-05-29 23:30:00,0.0209042586617922,0.0176,"storm_7",0.0176,10.244,0.113947566767094,8,0.208845208845209,0.753564513289914,0.7,"0.99","0.01","FC = 0.99, SFT = 0.01"
"203",2020-05-30 00:00:00,0.0162626847249925,0.0146,"storm_7",0.0146,10.697,0.122596736965736,9,0.171990171990172,0.833303995775391,0.8,"0.99","0.01","FC = 0.99, SFT = 0.01"
"204",2020-05-30 00:30:00,0.0131640085440024,0.0126,"storm_7",0.0126,11.043,0.129202946433131,10,0.147420147420147,0.894208766062313,0.9,"0.99","0.01","FC = 0.99, SFT = 0.01"
"205",2020-05-30 01:00:00,0.0110649876721866,0.0109,"storm_7",0.0109,11.644,0.140677894091814,11,0.126535626535627,1,1,"0.99","0.01","FC = 0.99, SFT = 0.01"
"206",2020-06-04 18:30:00,0.0255791154721786,0.002,"storm_9",0.002,11.858,0.144763815554307,1,0,0.378283168419417,0,"0.99","0.01","FC = 0.99, SFT = 0.01"
"207",2020-06-04 19:00:00,0.0621075489098022,0.0021,"storm_9",0.0021,11.844,0.14449651228106,2,0.00056689342403628,0.377557892555561,0.0131578947368421,"0.99","0.01","FC = 0.99, SFT = 0.01"
"208",2020-06-04 19:30:00,0.0968853914385565,0.1499,"storm_9",0.1499,7.699,0.0653556503089414,3,0.83843537414966,0.162824431435528,0.0263157894736842,"0.99","0.01","FC = 0.99, SFT = 0.01"
"209",2020-06-04 20:00:00,0.108964994196269,0.1784,"storm_9",0.1784,4.556,0.00534606546494409,4,1,0,0.0394736842105263,"0.99","0.01","FC = 0.99, SFT = 0.01"
"210",2020-06-04 20:30:00,0.101754315654641,0.1102,"storm_9",0.1102,8.906,0.0884010110810397,5,0.613378684807256,0.22535357198363,0.0526315789473684,"0.99","0.01","FC = 0.99, SFT = 0.01"
"211",2020-06-04 21:00:00,0.0917755154862402,0.0756,"storm_9",0.0756,12.59,0.158739958126947,6,0.417233560090703,0.416204735015283,0.0657894736842105,"0.99","0.01","FC = 0.99, SFT = 0.01"
"212",2020-06-04 21:30:00,0.0873776938706096,0.0637,"storm_9",0.0637,14.034,0.186310381453301,7,0.349773242630386,0.491011759830078,0.0789473684210526,"0.99","0.01","FC = 0.99, SFT = 0.01"
"213",2020-06-04 22:00:00,0.0840132605168104,0.1059,"storm_9",0.1059,14.308,0.191541888372568,8,0.589002267573696,0.505206444594104,0.0921052631578947,"0.99","0.01","FC = 0.99, SFT = 0.01"
"214",2020-06-04 22:30:00,0.07567684155256,0.0913,"storm_9",0.0913,12.876,0.164200582137568,9,0.506235827664399,0.431021084805471,0.105263157894737,"0.99","0.01","FC = 0.99, SFT = 0.01"
"215",2020-06-04 23:00:00,0.0636505707409308,0.0649,"storm_9",0.0649,16.08,0.225374845529286,10,0.356575963718821,0.597005646790654,0.118421052631579,"0.99","0.01","FC = 0.99, SFT = 0.01"
"216",2020-06-04 23:30:00,0.0517220425209788,0.0492,"storm_9",0.0492,18.928,0.279751968544145,11,0.267573696145125,0.744547479666373,0.131578947368421,"0.99","0.01","FC = 0.99, SFT = 0.01"
"217",2020-06-05 00:00:00,0.0420839908026338,0.0397,"storm_9",0.0397,19.969,0.29962787621917,12,0.213718820861678,0.798476920685904,0.144736842105263,"0.99","0.01","FC = 0.99, SFT = 0.01"
"218",2020-06-05 00:30:00,0.0351774652960041,0.0341,"storm_9",0.0341,20.046,0.301098044222029,13,0.181972789115646,0.802465937937108,0.157894736842105,"0.99","0.01","FC = 0.99, SFT = 0.01"
"219",2020-06-05 01:00:00,0.0306151071363203,0.0306,"storm_9",0.0306,20.233,0.304668452228974,14,0.162131519274376,0.812153551261462,0.171052631578947,"0.99","0.01","FC = 0.99, SFT = 0.01"
"220",2020-06-05 01:30:00,0.0278070430339335,0.0286,"storm_9",0.0286,20.621,0.312076571516111,15,0.150793650793651,0.832254053774025,0.184210526315789,"0.99","0.01","FC = 0.99, SFT = 0.01"
"221",2020-06-05 02:00:00,0.0261803970483603,0.0279,"storm_9",0.0279,20.94,0.318167267527958,16,0.146825396825397,0.848779982386158,0.197368421052632,"0.99","0.01","FC = 0.99, SFT = 0.01"
"222",2020-06-05 02:30:00,0.0252786596106074,0.0275,"storm_9",0.0275,21.379,0.326549134453352,17,0.144557823129252,0.871522561259908,0.210526315789474,"0.99","0.01","FC = 0.99, SFT = 0.01"
"223",2020-06-05 03:00:00,0.0248033140938152,0.0273,"storm_9",0.0273,21.749,0.333613578103457,18,0.143424036281179,0.890690566233228,0.223684210526316,"0.99","0.01","FC = 0.99, SFT = 0.01"
"224",2020-06-05 03:30:00,0.0245658027756283,0.0273,"storm_9",0.0273,22.171,0.341670862482766,19,0.143424036281179,0.912552452986582,0.236842105263158,"0.99","0.01","FC = 0.99, SFT = 0.01"
"225",2020-06-05 04:00:00,0.0244448609642863,0.0274,"storm_9",0.0274,22.354,0.345164898125926,20,0.143990929705215,0.922032844635549,0.25,"0.99","0.01","FC = 0.99, SFT = 0.01"
"226",2020-06-05 04:30:00,0.0243843899018734,0.0274,"storm_9",0.0274,22.615,0.350148194862891,21,0.143990929705215,0.935554058954566,0.263157894736842,"0.99","0.01","FC = 0.99, SFT = 0.01"
"227",2020-06-05 05:00:00,0.0243818990228438,0.0274,"storm_9",0.0274,22.896,0.355513353418782,22,0.143990929705215,0.950111381650521,0.276315789473684,"0.99","0.01","FC = 0.99, SFT = 0.01"
"228",2020-06-05 05:30:00,0.0244397200311789,0.0275,"storm_9",0.0275,23.234,0.361966818158607,23,0.144557823129252,0.967621613220743,0.289473684210526,"0.99","0.01","FC = 0.99, SFT = 0.01"
"229",2020-06-05 06:00:00,0.0245276201181047,0.0278,"storm_9",0.0278,23.364,0.364448919981617,24,0.146258503401361,0.974356317670828,0.302631578947368,"0.99","0.01","FC = 0.99, SFT = 0.01"
"230",2020-06-05 06:30:00,0.0246020583540162,0.028,"storm_9",0.028,23.601,0.368973982535873,25,0.147392290249433,0.986634201937522,0.315789473684211,"0.99","0.01","FC = 0.99, SFT = 0.01"
"231",2020-06-05 07:00:00,0.0246485675137557,0.0281,"storm_9",0.0281,23.659,0.370081381810754,26,0.147959183673469,0.989638916230638,0.328947368421053,"0.99","0.01","FC = 0.99, SFT = 0.01"
"232",2020-06-05 07:30:00,0.024683909264111,0.0281,"storm_9",0.0281,23.859,0.3739,27,0.147959183673469,1,0.342105263157895,"0.99","0.01","FC = 0.99, SFT = 0.01"
"233",2020-06-05 08:00:00,0.0247198576070995,0.0282,"storm_9",0.0282,23.766,0.372124342542001,28,0.148526077097506,0.995182096047246,0.355263157894737,"0.99","0.01","FC = 0.99, SFT = 0.01"
"234",2020-06-05 08:30:00,0.0247400758983683,0.0284,"storm_9",0.0284,23.794,0.372658949088495,29,0.149659863945578,0.996632647774957,0.368421052631579,"0.99","0.01","FC = 0.99, SFT = 0.01"
"235",2020-06-05 09:00:00,0.0247128098358355,0.0284,"storm_9",0.0284,23.768,0.372162528723893,30,0.149659863945578,0.99528570688494,0.381578947368421,"0.99","0.01","FC = 0.99, SFT = 0.01"
"236",2020-06-05 09:30:00,0.0246033389644889,0.0285,"storm_9",0.0285,23.777,0.372334366542409,31,0.150226757369615,0.995751955654561,0.394736842105263,"0.99","0.01","FC = 0.99, SFT = 0.01"
"237",2020-06-05 10:00:00,0.0243944270616958,0.0283,"storm_9",0.0283,23.582,0.368611213807895,32,0.149092970521542,0.985649898979433,0.407894736842105,"0.99","0.01","FC = 0.99, SFT = 0.01"
"238",2020-06-05 10:30:00,0.0240986899358142,0.028,"storm_9",0.028,23.621,0.369355844354798,33,0.147392290249433,0.987670310314459,0.421052631578947,"0.99","0.01","FC = 0.99, SFT = 0.01"
"239",2020-06-05 11:00:00,0.0237362885681444,0.0277,"storm_9",0.0277,23.58,0.368573027626002,34,0.145691609977324,0.98554628814174,0.434210526315789,"0.99","0.01","FC = 0.99, SFT = 0.01"
"240",2020-06-05 11:30:00,0.0233279638267102,0.0273,"storm_9",0.0273,23.545,0.367904769442884,35,0.143424036281179,0.983733098482101,0.447368421052632,"0.99","0.01","FC = 0.99, SFT = 0.01"
"241",2020-06-05 12:00:00,0.0228936137226093,0.0269,"storm_9",0.0269,23.62,0.369336751263851,36,0.141156462585034,0.987618504895612,0.460526315789474,"0.99","0.01","FC = 0.99, SFT = 0.01"
"242",2020-06-05 12:30:00,0.0224434464057094,0.0265,"storm_9",0.0265,23.564,0.368267538170862,37,0.138888888888889,0.984717401440191,0.473684210526316,"0.99","0.01","FC = 0.99, SFT = 0.01"
"243",2020-06-05 13:00:00,0.0219720528679997,0.0261,"storm_9",0.0261,23.61,0.369145820354389,38,0.136621315192744,0.987100450707144,0.486842105263158,"0.99","0.01","FC = 0.99, SFT = 0.01"
"244",2020-06-05 13:30:00,0.0214596418027722,0.0257,"storm_9",0.0257,23.575,0.368477562171271,39,0.134353741496599,0.985287261047505,0.5,"0.99","0.01","FC = 0.99, SFT = 0.01"
"245",2020-06-05 14:00:00,0.0208897935541898,0.0252,"storm_9",0.0252,23.559,0.368172072716131,40,0.131519274376417,0.984458374345957,0.513157894736842,"0.99","0.01","FC = 0.99, SFT = 0.01"
